mid_min,mid_max,mid_mean,mid_median,mid_mode,mid_stdev,mid_variance,mid_pstdev,mid_pvariance,mid_quantiles
81,235,146.8181818181818,148.0,148,16.184354585009974,261.93333333333334,16.117338336131134,259.7685950413223,"[141.0, 148.0, 155.0]"
56,150,114.52985074626865,114.0,110,14.665026832830243,215.06301200763102,14.610204110717543,213.4580641568278,"[105.0, 114.0, 123.0]"
95,242,129.01863354037266,127.0,129,16.840973862016355,283.618400621118,16.788591234773573,281.85679564831605,"[120.0, 127.0, 135.0]"
123,187,155.0948275862069,155.5,146,13.071694243853687,170.8691904047976,13.015228777961887,169.39618014268729,"[146.0, 155.5, 163.0]"
119,216,156.98260869565217,152.0,148,21.46354829509122,460.6839054157132,21.37002476395613,456.6779584120983,"[139.0, 152.0, 174.0]"
75,148,119.869918699187,121.0,121,13.620716712560606,185.5239237638278,13.565234947481818,184.01559918038205,"[112.0, 121.0, 128.0]"
97,176,140.31967213114754,140.0,137,12.640788233505887,159.78952716434088,12.5888751261454,158.47977694168233,"[134.0, 140.0, 149.25]"
92,148,119.06481481481481,118.5,106,11.947919029030304,142.75276912426446,11.892475950152924,141.4309842249657,"[109.0, 118.5, 129.0]"
64,307,122.65833333333333,118.0,129,32.683996503655735,1068.2436274509803,32.54752828130306,1059.3415972222222,"[109.0, 118.0, 129.0]"
